Voltage_fil,Votlage_source
0.3125763125763126,0.8693528693528694
0.3711843711843712,0.8595848595848596
0.22466422466422467,0.6886446886446886
0.22466422466422467,0.8888888888888888
0.3125763125763126,0.8937728937728938
0.20512820512820512,0.7814407814407814
0.21001221001221002,0.7326007326007326
0.463980463980464,0.6153846153846154
0.4542124542124542,0.6935286935286935
0.2588522588522589,0.8400488400488401
0.3125763125763126,0.673992673992674
0.38095238095238093,0.796092796092796
0.3321123321123321,0.757020757020757
0.38095238095238093,0.8107448107448108
0.4590964590964591,0.8742368742368742
0.3956043956043956,0.8449328449328449
0.38095238095238093,0.7423687423687424
0.2686202686202686,0.8547008547008547
0.38095238095238093,0.9084249084249084
0.29304029304029305,0.6935286935286935
0.4053724053724054,0.8498168498168498
0.4004884004884005,0.7521367521367521
0.37606837606837606,0.673992673992674
0.4542124542124542,0.8351648351648352
0.42002442002442003,0.8595848595848596
0.47863247863247865,0.7032967032967032
0.41514041514041516,0.9181929181929182
0.5177045177045178,0.8449328449328449
0.463980463980464,0.6788766788766789
0.44932844932844934,0.9621489621489622
0.34676434676434675,0.8400488400488401
0.34676434676434675,0.7277167277167277
0.29304029304029305,0.9377289377289377
0.5177045177045178,0.9035409035409036
0.3125763125763126,0.7814407814407814
0.29304029304029305,0.7081807081807082
0.463980463980464,0.9377289377289377
0.4346764346764347,0.8253968253968254
0.4004884004884005,0.7863247863247863
0.42002442002442003,0.8498168498168498
0.32722832722832723,0.796092796092796
0.5079365079365079,0.800976800976801
0.5372405372405372,0.9963369963369964
0.5518925518925519,0.927960927960928
0.38583638583638585,0.9963369963369964
0.336996336996337,0.7374847374847375
0.5372405372405372,0.8791208791208791
0.4884004884004884,1.010989010989011
0.32722832722832723,0.9865689865689866
0.5079365079365079,0.8253968253968254
0.3418803418803419,0.884004884004884
0.38583638583638585,0.8205128205128205
0.5958485958485958,0.9035409035409036
0.5225885225885226,0.7765567765567766
0.47374847374847373,0.8547008547008547
0.47863247863247865,0.9865689865689866
0.4835164835164835,0.8644688644688645
0.5421245421245421,0.9133089133089133
0.5177045177045178,0.8742368742368742
0.3418803418803419,0.9719169719169719
0.3711843711843712,0.9474969474969475
0.6056166056166056,0.9133089133089133
0.5714285714285714,0.9181929181929182
0.463980463980464,1.006105006105006
0.5225885225885226,0.8791208791208791
0.6446886446886447,0.967032967032967
0.41514041514041516,0.8937728937728938
0.4053724053724054,1.006105006105006
0.6544566544566545,0.967032967032967
0.38095238095238093,0.8888888888888888
0.3907203907203907,0.9816849816849816
0.41514041514041516,1.05006105006105
0.6398046398046398,0.9768009768009768
0.6007326007326007,1.054945054945055
0.3907203907203907,0.8400488400488401
0.6007326007326007,0.9914529914529915
0.4590964590964591,0.8302808302808303
0.4444444444444444,1.0012210012210012
0.4981684981684982,0.9133089133089133
0.5128205128205128,1.0158730158730158
0.6446886446886447,1.0647130647130647
0.5665445665445665,1.006105006105006
0.6495726495726496,1.098901098901099
0.4542124542124542,1.0207570207570207
0.5372405372405372,0.9084249084249084
0.4590964590964591,1.0940170940170941
0.43956043956043955,0.967032967032967
0.5958485958485958,0.9328449328449329
0.590964590964591,0.9133089133089133
0.5225885225885226,0.8791208791208791
0.673992673992674,0.8888888888888888
0.5225885225885226,1.089133089133089
0.7081807081807082,1.0940170940170941
0.6642246642246642,1.0451770451770452
0.5518925518925519,1.1184371184371185
0.5177045177045178,1.1233211233211233
0.5225885225885226,0.9426129426129426
0.6153846153846154,1.1672771672771673
0.47374847374847373,0.8986568986568987
0.6202686202686203,1.006105006105006
0.4932844932844933,0.9572649572649573
0.7326007326007326,0.9523809523809523
0.5128205128205128,0.9230769230769231
0.7521367521367521,0.9133089133089133
0.4884004884004884,0.9084249084249084
0.5811965811965812,1.1721611721611722
0.6007326007326007,1.0305250305250304
0.7667887667887668,1.1526251526251525
0.6495726495726496,1.1575091575091576
0.6984126984126984,1.0256410256410255
0.5714285714285714,0.9133089133089133
0.6544566544566545,1.2014652014652014
0.6202686202686203,0.9865689865689866
0.6788766788766789,0.9963369963369964
0.7130647130647131,1.2063492063492063
0.6398046398046398,1.1916971916971917
0.5128205128205128,1.2112332112332111
0.6935286935286935,1.1672771672771673
0.6935286935286935,0.9768009768009768
0.5860805860805861,1.05006105006105
0.5274725274725275,1.0647130647130647
0.5518925518925519,1.1428571428571428
0.7863247863247863,0.967032967032967
0.7765567765567766,1.1477411477411477
0.7423687423687424,1.1916971916971917
0.6984126984126984,1.1623931623931625
0.5860805860805861,1.1623931623931625
0.7619047619047619,1.1916971916971917
0.5567765567765568,1.225885225885226
0.7472527472527473,1.177045177045177
0.5811965811965812,1.133089133089133
0.8400488400488401,0.9914529914529915
0.6446886446886447,1.0207570207570207
0.8595848595848596,1.1623931623931625
0.6544566544566545,1.26007326007326
0.6788766788766789,1.1916971916971917
0.6398046398046398,1.0354090354090355
0.6495726495726496,1.1477411477411477
0.8498168498168498,1.0256410256410255
0.8547008547008547,1.1282051282051282
0.6105006105006106,1.2356532356532357
0.6398046398046398,1.2942612942612943
0.8253968253968254,1.264957264957265
0.6544566544566545,1.1428571428571428
0.5958485958485958,1.2356532356532357
0.6349206349206349,1.133089133089133
0.6984126984126984,1.3137973137973138
0.6153846153846154,1.0940170940170941
0.6642246642246642,1.098901098901099
0.6593406593406593,1.2112332112332111
0.8791208791208791,1.308913308913309
0.6788766788766789,1.264957264957265
0.8156288156288156,1.2307692307692308
0.8986568986568987,1.1721611721611722
0.9035409035409036,1.2405372405372406
0.673992673992674,1.2356532356532357
0.8058608058608059,1.1721611721611722
0.9181929181929182,1.2112332112332111
0.8107448107448108,1.2112332112332111
0.717948717948718,1.1721611721611722
0.7521367521367521,1.0695970695970696
0.884004884004884,1.1184371184371185
0.673992673992674,1.181929181929182
0.8302808302808303,1.089133089133089
0.717948717948718,1.1184371184371185
0.8547008547008547,1.2112332112332111
0.8449328449328449,1.2844932844932846
0.796092796092796,1.2844932844932846
0.7863247863247863,1.3333333333333333
0.8498168498168498,1.1428571428571428
0.9572649572649573,1.352869352869353
0.796092796092796,1.387057387057387
0.7374847374847375,1.3626373626373627
0.8547008547008547,1.2307692307692308
0.8742368742368742,1.3137973137973138
0.7032967032967032,1.1868131868131868
0.7716727716727717,1.225885225885226
0.9621489621489622,1.3235653235653235
0.9181929181929182,1.3821733821733821
0.8205128205128205,1.2356532356532357
0.9768009768009768,1.2112332112332111
0.8253968253968254,1.2893772893772895
0.8156288156288156,1.343101343101343
0.9377289377289377,1.347985347985348
0.9377289377289377,1.1721611721611722
0.7814407814407814,1.216117216117216
0.927960927960928,1.4065934065934065
0.8351648351648352,1.2942612942612943
0.7619047619047619,1.4114774114774116
0.7912087912087912,1.2991452991452992
0.9328449328449329,1.2796092796092795
0.9426129426129426,1.177045177045177
0.7667887667887668,1.177045177045177
0.7521367521367521,1.26007326007326
0.8400488400488401,1.3675213675213675
0.7912087912087912,1.2796092796092795
0.7716727716727717,1.3675213675213675
0.9719169719169719,1.225885225885226
0.967032967032967,1.352869352869353
0.9572649572649573,1.3382173382173381
0.796092796092796,1.3382173382173381
0.7814407814407814,1.4700854700854702
0.9084249084249084,1.474969474969475
0.9914529914529915,1.343101343101343
0.9816849816849816,1.3968253968253967
0.8888888888888888,1.308913308913309
0.796092796092796,1.435897435897436
0.8351648351648352,1.216117216117216
0.884004884004884,1.435897435897436
0.8547008547008547,1.2991452991452992
0.9377289377289377,1.2063492063492063
0.927960927960928,1.3626373626373627
0.9816849816849816,1.4407814407814408
0.9230769230769231,1.3186813186813187
1.0598290598290598,1.4993894993894994
0.9963369963369964,1.5189255189255189
0.8302808302808303,1.3919413919413919
1.0744810744810744,1.343101343101343
0.9084249084249084,1.3137973137973138
0.8302808302808303,1.4163614163614164
0.9426129426129426,1.2405372405372406
0.8351648351648352,1.3724053724053724
1.089133089133089,1.5189255189255189
0.9523809523809523,1.4603174603174602
1.0207570207570207,1.4896214896214897
1.1037851037851039,1.4261294261294262
1.0207570207570207,1.2747252747252746
1.0842490842490842,1.3919413919413919
1.0256410256410255,1.435897435897436
1.0207570207570207,1.5042735042735043
1.054945054945055,1.3675213675213675
0.8595848595848596,1.347985347985348
0.9621489621489622,1.3382173382173381
1.0940170940170941,1.3821733821733821
1.1282051282051282,1.308913308913309
1.0842490842490842,1.465201465201465
1.137973137973138,1.3382173382173381
1.0354090354090355,1.5531135531135531
1.1135531135531136,1.5775335775335775
0.9426129426129426,1.557997557997558
1.1233211233211233,1.5775335775335775
1.1428571428571428,1.5628815628815629
1.0793650793650793,1.352869352869353
1.0793650793650793,1.3821733821733821
0.9719169719169719,1.5238095238095237
1.133089133089133,1.3577533577533578
1.1135531135531136,1.4554334554334554
0.927960927960928,1.5531135531135531
1.1623931623931625,1.352869352869353
1.0012210012210012,1.4896214896214897
1.054945054945055,1.5482295482295483
0.9719169719169719,1.5433455433455434
1.216117216117216,1.3333333333333333
1.1184371184371185,1.5384615384615385
0.9768009768009768,1.352869352869353
1.010989010989011,1.5384615384615385
1.181929181929182,1.5042735042735043
1.0451770451770452,1.5775335775335775
1.006105006105006,1.5384615384615385
1.010989010989011,1.4114774114774116
1.2356532356532357,1.435897435897436
0.9523809523809523,1.5824175824175823
0.9963369963369964,1.3724053724053724
0.9572649572649573,1.465201465201465
1.1477411477411477,1.465201465201465
1.0842490842490842,1.4896214896214897
0.9865689865689866,1.5335775335775337
1.1721611721611722,1.4700854700854702
1.1623931623931625,1.636141636141636
1.1282051282051282,1.5482295482295483
0.9914529914529915,1.5189255189255189
1.054945054945055,1.5091575091575091
1.2356532356532357,1.5335775335775337
1.006105006105006,1.557997557997558
1.1965811965811965,1.6263736263736264
1.2454212454212454,1.6507936507936507
1.0793650793650793,1.6556776556776556
1.1868131868131868,1.6214896214896215
1.2454212454212454,1.6312576312576312
1.26007326007326,1.6800976800976801
1.2747252747252746,1.5628815628815629
1.137973137973138,1.4456654456654456
1.1135531135531136,1.6605616605616607
1.137973137973138,1.4700854700854702
1.0158730158730158,1.6166056166056166
1.2503052503052503,1.4407814407814408
1.0451770451770452,1.5433455433455434
1.2307692307692308,1.6703296703296704
1.0744810744810744,1.474969474969475
1.0451770451770452,1.5384615384615385
1.0354090354090355,1.728937728937729
1.2307692307692308,1.4554334554334554
1.3137973137973138,1.636141636141636
1.1721611721611722,1.4505494505494505
1.1184371184371185,1.5677655677655677
1.2454212454212454,1.684981684981685
1.054945054945055,1.7045177045177045
1.0940170940170941,1.6459096459096458
1.221001221001221,1.7533577533577533
1.1965811965811965,1.5286935286935286
1.1526251526251525,1.6996336996336996
1.1672771672771673,1.6117216117216118
1.2503052503052503,1.5042735042735043
1.3675213675213675,1.6996336996336996
1.1184371184371185,1.6166056166056166
1.2893772893772895,1.7777777777777777
1.3137973137973138,1.6752136752136753
1.2698412698412698,1.768009768009768
1.2893772893772895,1.5775335775335775
1.26007326007326,1.5775335775335775
1.2551892551892552,1.7094017094017093
1.1672771672771673,1.6605616605616607
1.2454212454212454,1.7875457875457876
1.2991452991452992,1.7338217338217339
1.2893772893772895,1.641025641025641
1.343101343101343,1.7338217338217339
1.4065934065934065,1.5726495726495726
1.2991452991452992,1.7875457875457876
1.2942612942612943,1.7924297924297925
1.2698412698412698,1.6654456654456655
1.2551892551892552,1.7875457875457876
1.4065934065934065,1.5824175824175823
1.2014652014652014,1.592185592185592
1.347985347985348,1.811965811965812
1.3186813186813187,1.5482295482295483
1.3284493284493284,1.5482295482295483
1.304029304029304,1.7045177045177045
1.2747252747252746,1.5628815628815629
1.4407814407814408,1.5824175824175823
1.3284493284493284,1.5628815628815629
1.2014652014652014,1.7484737484737485
1.2503052503052503,1.6507936507936507
1.352869352869353,1.6800976800976801
1.2844932844932846,1.6263736263736264
1.3626373626373627,1.6117216117216118
1.3137973137973138,1.7191697191697193
1.4065934065934065,1.6996336996336996
1.1721611721611722,1.6752136752136753
1.2844932844932846,1.6117216117216118
1.4261294261294262,1.7973137973137974
1.4456654456654456,1.7728937728937728
1.3772893772893773,1.7387057387057387
1.4065934065934065,1.807081807081807
1.474969474969475,1.728937728937729
1.2991452991452992,1.6263736263736264
1.465201465201465,1.8412698412698412
1.3333333333333333,1.6312576312576312
1.4603174603174602,1.8266178266178266
1.216117216117216,1.728937728937729
1.4847374847374848,1.6263736263736264
1.26007326007326,1.6703296703296704
1.2454212454212454,1.7875457875457876
1.2503052503052503,1.7973137973137974
1.3919413919413919,1.8217338217338217
1.4407814407814408,1.894993894993895
1.4261294261294262,1.7142857142857142
1.4700854700854702,1.7387057387057387
1.5286935286935286,1.8608058608058609
1.2942612942612943,1.6800976800976801
1.352869352869353,1.6898656898656899
1.4114774114774116,1.6947496947496947
1.5286935286935286,1.6947496947496947
1.3577533577533578,1.7338217338217339
1.2844932844932846,1.7045177045177045
1.264957264957265,1.8803418803418803
1.47985347985348,1.9145299145299146
1.2551892551892552,1.7875457875457876
1.387057387057387,1.894993894993895
1.4017094017094016,1.807081807081807
1.4896214896214897,1.7338217338217339
1.435897435897436,1.6947496947496947
1.5482295482295483,1.934065934065934
1.5286935286935286,1.6898656898656899
1.4212454212454213,1.8608058608058609
1.5042735042735043,1.9047619047619047
1.3577533577533578,1.9536019536019535
1.5238095238095237,1.7435897435897436
1.4505494505494505,1.6996336996336996
1.4456654456654456,1.9242979242979243
1.5042735042735043,1.6996336996336996
1.514041514041514,1.8608058608058609
1.5726495726495726,1.9584859584859584
1.5384615384615385,1.7924297924297925
1.4212454212454213,1.8461538461538463
1.3235653235653235,1.8998778998778998
1.308913308913309,1.938949938949939
1.5384615384615385,1.7777777777777777
1.3626373626373627,1.728937728937729
1.5189255189255189,1.7240537240537241
1.4261294261294262,1.9291819291819292
1.5628815628815629,1.8510378510378511
1.6214896214896215,1.9145299145299146
1.4212454212454213,1.8705738705738706
1.5970695970695972,1.7533577533577533
1.3675213675213675,1.7777777777777777
1.3821733821733821,2.012210012210012
1.435897435897436,1.8510378510378511
1.5873015873015872,1.7533577533577533
1.592185592185592,1.8168498168498168
1.6214896214896215,1.8217338217338217
1.435897435897436,1.811965811965812
1.4261294261294262,2.0073260073260073
1.6214896214896215,2.021978021978022
1.6166056166056166,1.938949938949939
1.3772893772893773,1.811965811965812
1.4212454212454213,1.8705738705738706
1.5042735042735043,1.8217338217338217
1.641025641025641,1.9536019536019535
1.5384615384615385,2.0463980463980462
1.5384615384615385,1.9926739926739927
1.6800976800976801,2.065934065934066
1.6459096459096458,2.0317460317460316
1.431013431013431,1.894993894993895
1.474969474969475,1.8363858363858363
1.684981684981685,2.012210012210012
1.6117216117216118,1.8021978021978022
1.592185592185592,2.0366300366300365
1.6214896214896215,2.0415140415140414
1.4456654456654456,2.017094017094017
1.5189255189255189,1.9975579975579976
1.684981684981685,2.070818070818071
1.4261294261294262,2.0415140415140414
1.5531135531135531,1.811965811965812
1.4896214896214897,1.938949938949939
1.4700854700854702,2.0903540903540905
1.5775335775335775,1.89010989010989
1.6556776556776556,2.0952380952380953
1.4945054945054945,1.8363858363858363
1.6654456654456655,1.894993894993895
1.606837606837607,2.070818070818071
1.6947496947496947,1.934065934065934
1.606837606837607,2.1343101343101343
1.7045177045177045,2.0317460317460316
1.5189255189255189,2.0854700854700856
1.5628815628815629,1.9536019536019535
1.465201465201465,2.017094017094017
1.5775335775335775,1.8852258852258852
1.557997557997558,2.1245421245421245
1.5238095238095237,2.139194139194139
1.5042735042735043,2.114774114774115
1.7387057387057387,1.9926739926739927
1.5384615384615385,2.056166056166056
1.641025641025641,2.051282051282051
1.606837606837607,1.8754578754578755
1.7387057387057387,1.9145299145299146
1.5628815628815629,1.9633699633699633
1.6898656898656899,2.0463980463980462
1.7777777777777777,2.061050061050061
1.728937728937729,2.012210012210012
1.7387057387057387,2.10989010989011
1.5384615384615385,2.0415140415140414
1.5091575091575091,1.894993894993895
1.728937728937729,1.9926739926739927
1.7777777777777777,2.0366300366300365
1.7387057387057387,1.9145299145299146
1.6996336996336996,1.9096459096459097
1.7191697191697193,2.197802197802198
1.6654456654456655,2.1196581196581197
1.601953601953602,2.1587301587301586
1.7191697191697193,2.0903540903540905
1.606837606837607,2.1684981684981683
1.6654456654456655,2.144078144078144
1.636141636141636,1.9242979242979243
1.6800976800976801,2.114774114774115
1.6605616605616607,2.0415140415140414
1.5482295482295483,2.017094017094017
1.7240537240537241,2.197802197802198
1.6752136752136753,2.2124542124542126
1.6654456654456655,2.1001221001221
1.5531135531135531,2.231990231990232
1.811965811965812,2.075702075702076
1.768009768009768,2.0463980463980462
1.7435897435897436,2.1001221001221
1.728937728937729,1.9633699633699633
1.6800976800976801,2.0268620268620268
1.8510378510378511,2.2173382173382175
1.8608058608058609,2.144078144078144
1.7484737484737485,1.9877899877899878
1.6996336996336996,2.056166056166056
1.728937728937729,1.9926739926739927
1.8461538461538463,2.061050061050061
1.8217338217338217,2.2515262515262515
1.768009768009768,2.0415140415140414
1.6752136752136753,2.148962148962149
1.855921855921856,2.056166056166056
1.6898656898656899,2.202686202686203
1.8608058608058609,2.056166056166056
1.6605616605616607,2.1245421245421245
1.8754578754578755,2.1636141636141635
1.6166056166056166,2.2954822954822953
1.6312576312576312,2.183150183150183
1.6898656898656899,2.051282051282051
1.6507936507936507,2.075702075702076
1.768009768009768,2.2954822954822953
1.636141636141636,2.0317460317460316
1.728937728937729,2.0952380952380953
1.7826617826617828,2.1636141636141635
1.7533577533577533,2.2954822954822953
1.8168498168498168,2.10989010989011
1.7777777777777777,2.144078144078144
1.9242979242979243,2.1880341880341883
1.894993894993895,2.266178266178266
1.8852258852258852,2.2075702075702077
1.9096459096459097,2.1294261294261294
1.934065934065934,2.114774114774115
1.938949938949939,2.2564102564102564
1.6947496947496947,2.275946275946276
1.8021978021978022,2.0952380952380953
1.6703296703296704,2.061050061050061
1.8021978021978022,2.31013431013431
1.7094017094017093,2.056166056166056
1.7338217338217339,2.3003663003663
1.9145299145299146,2.2905982905982905
1.8754578754578755,2.148962148962149
1.9145299145299146,2.3394383394383396
1.934065934065934,2.139194139194139
1.8363858363858363,2.075702075702076
1.7094017094017093,2.0805860805860807
1.7973137973137974,2.2905982905982905
1.8168498168498168,2.1294261294261294
1.7875457875457876,2.1343101343101343
1.9242979242979243,2.1245421245421245
1.7191697191697193,2.241758241758242
1.811965811965812,2.32967032967033
1.7533577533577533,2.358974358974359
1.7484737484737485,2.1001221001221
1.768009768009768,2.3394383394383396
1.7924297924297925,2.271062271062271
1.8217338217338217,2.2612942612942613
1.9194139194139195,2.363858363858364
2.0024420024420024,2.3882783882783882
1.7582417582417582,2.1538461538461537
1.8998778998778998,2.354090354090354
2.0024420024420024,2.139194139194139
1.9975579975579976,2.363858363858364
1.855921855921856,2.2857142857142856
1.9438339438339438,2.2564102564102564
1.8266178266178266,2.4126984126984126
2.0415140415140414,2.3492063492063493
1.9291819291819292,2.2124542124542126
1.7924297924297925,2.192918192918193
1.934065934065934,2.2808302808302807
1.8656898656898657,2.2075702075702077
1.9047619047619047,2.3492063492063493
2.0463980463980462,2.3443223443223444
2.061050061050061,2.2173382173382175
1.9242979242979243,2.2222222222222223
2.0415140415140414,2.2954822954822953
1.8705738705738706,2.3150183150183152
1.9487179487179487,2.2612942612942613
1.8852258852258852,2.2124542124542126
1.8705738705738706,2.227106227106227
2.061050061050061,2.3882783882783882
2.0317460317460316,2.363858363858364
1.9975579975579976,2.2515262515262515
2.0268620268620268,2.192918192918193
2.012210012210012,2.432234432234432
1.9047619047619047,2.192918192918193
1.9487179487179487,2.1880341880341883
2.056166056166056,2.3687423687423688
1.9731379731379732,2.3687423687423688
1.982905982905983,2.4224664224664223
2.0073260073260073,2.402930402930403
2.0463980463980462,2.456654456654457
1.8656898656898657,2.324786324786325
2.056166056166056,2.2075702075702077
1.9584859584859584,2.2173382173382175
1.978021978021978,2.2857142857142856
1.8510378510378511,2.2808302808302807
2.1294261294261294,2.363858363858364
2.021978021978022,2.236874236874237
1.9487179487179487,2.5054945054945055
2.1001221001221,2.31990231990232
1.9194139194139195,2.31013431013431
1.8608058608058609,2.52014652014652
1.8998778998778998,2.2466422466422467
1.9194139194139195,2.31990231990232
2.0903540903540905,2.427350427350427
1.8852258852258852,2.3150183150183152
1.8998778998778998,2.305250305250305
2.0317460317460316,2.2954822954822953
2.056166056166056,2.275946275946276
2.0073260073260073,2.4713064713064714
1.9731379731379732,2.266178266178266
1.9584859584859584,2.4615384615384617
2.139194139194139,2.4224664224664223
2.139194139194139,2.2808302808302807
2.1196581196581197,2.559218559218559
2.075702075702076,2.446886446886447
2.065934065934066,2.442002442002442
1.9487179487179487,2.559218559218559
1.9633699633699633,2.2808302808302807
1.9682539682539681,2.3492063492063493
2.021978021978022,2.515262515262515
1.982905982905983,2.5494505494505493
2.017094017094017,2.5006105006105006
1.9682539682539681,2.3003663003663
2.0903540903540905,2.393162393162393
2.021978021978022,2.485958485958486
2.2075702075702077,2.358974358974359
2.1880341880341883,2.398046398046398
2.2075702075702077,2.4957264957264957
1.9877899877899878,2.3833943833943834
2.0366300366300365,2.4615384615384617
2.017094017094017,2.3687423687423688
1.9633699633699633,2.3394383394383396
2.148962148962149,2.5641025641025643
2.139194139194139,2.559218559218559
1.9438339438339438,2.4615384615384617
2.1245421245421245,2.5982905982905984
2.0317460317460316,2.5006105006105006
2.173382173382173,2.583638583638584
2.227106227106227,2.573870573870574
2.1343101343101343,2.4175824175824174
2.192918192918193,2.3736263736263736
2.1245421245421245,2.5396825396825395
2.0805860805860807,2.6324786324786325
1.9975579975579976,2.4615384615384617
1.978021978021978,2.5445665445665444
2.051282051282051,2.393162393162393
2.0415140415140414,2.402930402930403
2.236874236874237,2.578754578754579
1.9926739926739927,2.4957264957264957
1.9975579975579976,2.642246642246642
2.012210012210012,2.525030525030525
2.275946275946276,2.52991452991453
2.2564102564102564,2.485958485958486
2.114774114774115,2.485958485958486
2.192918192918193,2.612942612942613
2.2808302808302807,2.451770451770452
2.0024420024420024,2.554334554334554
2.017094017094017,2.568986568986569
2.1343101343101343,2.6617826617826617
2.192918192918193,2.442002442002442
2.1343101343101343,2.485958485958486
2.202686202686203,2.6275946275946276
2.017094017094017,2.4175824175824174
2.139194139194139,2.4713064713064714
2.1196581196581197,2.6373626373626373
2.2808302808302807,2.485958485958486
2.0903540903540905,2.568986568986569
2.173382173382173,2.700854700854701
2.1636141636141635,2.515262515262515
2.1636141636141635,2.52014652014652
2.2124542124542126,2.6715506715506714
2.144078144078144,2.52991452991453
2.32967032967033,2.5641025641025643
2.173382173382173,2.5982905982905984
2.2857142857142856,2.442002442002442
2.1001221001221,2.481074481074481
2.0805860805860807,2.52014652014652
2.197802197802198,2.612942612942613
2.1587301587301586,2.451770451770452
2.2466422466422467,2.4761904761904763
2.148962148962149,2.681318681318681
2.202686202686203,2.735042735042735
2.139194139194139,2.4713064713064714
2.231990231990232,2.52014652014652
2.0805860805860807,2.617826617826618
2.31013431013431,2.481074481074481
2.3736263736263736,2.559218559218559
2.358974358974359,2.608058608058608
2.1538461538461537,2.5445665445665444
2.236874236874237,2.5494505494505493
2.2173382173382175,2.6910866910866913
2.3492063492063493,2.578754578754579
2.227106227106227,2.681318681318681
2.31990231990232,2.4957264957264957
2.1294261294261294,2.695970695970696
2.358974358974359,2.6617826617826617
2.2173382173382175,2.617826617826618
2.139194139194139,2.6031746031746033
2.173382173382173,2.583638583638584
2.393162393162393,2.5494505494505493
2.2124542124542126,2.52991452991453
2.227106227106227,2.5445665445665444
2.2075702075702077,2.5494505494505493
2.178266178266178,2.5934065934065935
2.148962148962149,2.647130647130647
2.4224664224664223,2.73992673992674
2.271062271062271,2.774114774114774
2.192918192918193,2.647130647130647
2.2857142857142856,2.7155067155067156
2.2173382173382175,2.7887667887667886
2.231990231990232,2.5982905982905984
2.398046398046398,2.7594627594627594
2.3394383394383396,2.7545787545787546
2.1587301587301586,2.5982905982905984
2.2466422466422467,2.808302808302808
2.4175824175824174,2.6764346764346763
2.3736263736263736,2.6031746031746033
2.442002442002442,2.6764346764346763
2.197802197802198,2.778998778998779
